URL,(GDELT ONLINE),,Title,,,,
https://archive.org/details/CNNW_20200412_050000_The_Situation_Room_With_Wolf_Blitzer#start/755/end/790,4/12/2020 5:12,CNN,The Situation Room With Wolf Blitzer,CNNW_20200412_050000_The_Situation_Room_With_Wolf_Blitzer,https://archive.org/download/CNNW_20200412_050000_The_Situation_Room_With_Wolf_Blitzer/CNNW_20200412_050000_The_Situation_Room_With_Wolf_Blitzer.thumbs/CNNW_20200412_050000_The_Situation_Room_With_Wolf_Blitzer_000750.jpg,"certainly is. and i know, mayor, you're very troubled by the racial disparity when it comes to coronavirus infections and fatalities. what are you doing to address the situation in boston? we put a task force together. they had their first meeting",
https://archive.org/details/FOXNEWSW_20200412_050000_The_Greg_Gutfeld_Show#start/363/end/398,4/12/2020 5:06,FOXNEWS,The Greg Gutfeld Show,FOXNEWSW_20200412_050000_The_Greg_Gutfeld_Show,https://archive.org/download/FOXNEWSW_20200412_050000_The_Greg_Gutfeld_Show/FOXNEWSW_20200412_050000_The_Greg_Gutfeld_Show.thumbs/FOXNEWSW_20200412_050000_The_Greg_Gutfeld_Show_000358.jpg,impeachment but while the virus spread. when this is over you can pretend they were there to first sound the alarm but they were not. in fact they were busy calling people racist for sounding the alarm. and then they lied that their site did not dismiss the threat.,
https://archive.org/details/MSNBCW_20200412_040000_MSNBC_Live#start/2236/end/2271,4/12/2020 4:37,MSNBC,MSNBC Live,MSNBCW_20200412_040000_MSNBC_Live,https://archive.org/download/MSNBCW_20200412_040000_MSNBC_Live/MSNBCW_20200412_040000_MSNBC_Live.thumbs/MSNBCW_20200412_040000_MSNBC_Live_001060.jpg,"racial descriptors to describe diseases as opposed to describing what the disease does. sars, severe acute respiratory syndrome, perfect name. zika virus, bad name and possibly completely untrue. set that aside, maria and talk",
https://archive.org/details/MSNBCW_20200412_040000_MSNBC_Live#start/1967/end/2002,4/12/2020 4:33,MSNBC,MSNBC Live,MSNBCW_20200412_040000_MSNBC_Live,https://archive.org/download/MSNBCW_20200412_040000_MSNBC_Live/MSNBCW_20200412_040000_MSNBC_Live.thumbs/MSNBCW_20200412_040000_MSNBC_Live_001060.jpg,is to see how structural racism relates to that. and one thing she mentioned to me is that folks will call this virus the great equalizer which is true. anyone who is exposed to the,
https://archive.org/details/MSNBCW_20200412_040000_MSNBC_Live#start/1503/end/1538,4/12/2020 4:25,MSNBC,MSNBC Live,MSNBCW_20200412_040000_MSNBC_Live,https://archive.org/download/MSNBCW_20200412_040000_MSNBC_Live/MSNBCW_20200412_040000_MSNBC_Live.thumbs/MSNBCW_20200412_040000_MSNBC_Live_001060.jpg,"racial disparity in covid-19 cases. according to 'the new york times,' this disparity is indisputable, especially among hispanic day laborers, restaurant workers and cleaners and one-third of new york city's covid-19 fatalities have been",
https://archive.org/details/CNNW_20200412_020000_Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall#start/2044/end/2079,4/12/2020 2:34,CNN,Coronavirus Facts and Fears A CNN Global Town Hall,CNNW_20200412_020000_Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall,https://archive.org/download/CNNW_20200412_020000_Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall/CNNW_20200412_020000_Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall.thumbs/CNNW_20200412_020000_Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall_002039.jpg,"at greater risk. the data that we have now clearly does show that minority populations appear to be having a greater risk for complications. i want to emphasize, this virus, in our view, does not discriminate who it infects. it can affect all of us.",
https://archive.org/details/CNNW_20200412_020000_Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall#start/1947/end/1982,4/12/2020 2:32,CNN,Coronavirus Facts and Fears A CNN Global Town Hall,CNNW_20200412_020000_Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall,https://archive.org/download/CNNW_20200412_020000_Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall/CNNW_20200412_020000_Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall.thumbs/CNNW_20200412_020000_Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall_001949.jpg,"i'm having an earpiece problem. i tried to do the best i could. no problem. ricky from georgia says, what's the racial breakdown of covid-19 cases and deaths? what percentage of each racial group has been affected, black,",
https://archive.org/details/FOXNEWSW_20200412_020000_The_Greg_Gutfeld_Show#start/362/end/397,4/12/2020 2:06,FOXNEWS,The Greg Gutfeld Show,FOXNEWSW_20200412_020000_The_Greg_Gutfeld_Show,https://archive.org/download/FOXNEWSW_20200412_020000_The_Greg_Gutfeld_Show/FOXNEWSW_20200412_020000_The_Greg_Gutfeld_Show.thumbs/FOXNEWSW_20200412_020000_The_Greg_Gutfeld_Show_000359.jpg,impeachment but while the virus spread. when this is over you can pretend they were there to first sound the alarm but they were not. in fact they were busy calling people racist for sounding the alarm. and then they lied that their site did not dismiss the threat.,
https://archive.org/details/MSNBCW_20200412_010000_MSNBC_Live#start/2244/end/2279,4/12/2020 1:37,MSNBC,MSNBC Live,MSNBCW_20200412_010000_MSNBC_Live,https://archive.org/download/MSNBCW_20200412_010000_MSNBC_Live/MSNBCW_20200412_010000_MSNBC_Live.thumbs/MSNBCW_20200412_010000_MSNBC_Live_002217.jpg,"describing what the disease does. chinese flu, bad name and possibly untrue. what do we do about these systemic racial issues?",
https://archive.org/details/MSNBCW_20200412_010000_MSNBC_Live#start/1500/end/1535,4/12/2020 1:25,MSNBC,MSNBC Live,MSNBCW_20200412_010000_MSNBC_Live,https://archive.org/download/MSNBCW_20200412_010000_MSNBC_Live/MSNBCW_20200412_010000_MSNBC_Live.thumbs/MSNBCW_20200412_010000_MSNBC_Live_001498.jpg,"regulatory agencies to enforce the cdc guidelines. lamont byrd of the teamsters and mayor roger steele of grand island, nebraska, thank you. now earlier we mentioned the racial disparity in covid-19 cases. according to 'the new york",
https://archive.org/details/CNNW_20200412_010000_The_Situation_Room_With_Wolf_Blitzer#start/1122/end/1157,4/12/2020 1:18,CNN,The Situation Room With Wolf Blitzer,CNNW_20200412_010000_The_Situation_Room_With_Wolf_Blitzer,https://archive.org/download/CNNW_20200412_010000_The_Situation_Room_With_Wolf_Blitzer/CNNW_20200412_010000_The_Situation_Room_With_Wolf_Blitzer.thumbs/CNNW_20200412_010000_The_Situation_Room_With_Wolf_Blitzer_001079.jpg,"it's just our way of doing our part. there are very alarming statistics out this week breaking down the coronavirus infections and deaths along racial lines here in the united states. in many major cities, the african-american community is",
https://archive.org/details/CNNW_20200412_010000_The_Situation_Room_With_Wolf_Blitzer#start/751/end/786,4/12/2020 1:12,CNN,The Situation Room With Wolf Blitzer,CNNW_20200412_010000_The_Situation_Room_With_Wolf_Blitzer,https://archive.org/download/CNNW_20200412_010000_The_Situation_Room_With_Wolf_Blitzer/CNNW_20200412_010000_The_Situation_Room_With_Wolf_Blitzer.thumbs/CNNW_20200412_010000_The_Situation_Room_With_Wolf_Blitzer_000750.jpg,"troubled by the racial disparity when it comes to coronavirus infections and fatalities. what are you doing to address the situation in boston? reporter: we put a task force together. they had that first meeting today and you know, we have disparities, we've seen",
https://archive.org/details/FOXNEWSW_20200412_000000_Watters_World#start/2641/end/2676,4/12/2020 0:44,FOXNEWS,Watters World,FOXNEWSW_20200412_000000_Watters_World,https://archive.org/download/FOXNEWSW_20200412_000000_Watters_World/FOXNEWSW_20200412_000000_Watters_World.thumbs/FOXNEWSW_20200412_000000_Watters_World_002639.jpg,who said trump's travel ban was racist with masks wasn't us in and labeling this a pandemic and organized china for handling virus tremendously well they said. at the same time china was lying and covering it up.,
https://archive.org/details/MSNBCW_20200411_230000_MSNBC_Live#start/2472/end/2507,4/11/2020 23:41,MSNBC,MSNBC Live,MSNBCW_20200411_230000_MSNBC_Live,https://archive.org/download/MSNBCW_20200411_230000_MSNBC_Live/MSNBCW_20200411_230000_MSNBC_Live.thumbs/MSNBCW_20200411_230000_MSNBC_Live_002460.jpg,already weak. and i this i one of the things is the virus is clearly not racist and you can go around and say you actually don't have -- we're all the same and so we're all affected in the same ways but the way that this virus gets,
https://archive.org/details/MSNBCW_20200411_230000_MSNBC_Live#start/2458/end/2493,4/11/2020 23:41,MSNBC,MSNBC Live,MSNBCW_20200411_230000_MSNBC_Live,https://archive.org/download/MSNBCW_20200411_230000_MSNBC_Live/MSNBCW_20200411_230000_MSNBC_Live.thumbs/MSNBCW_20200411_230000_MSNBC_Live_002460.jpg,can't get these funds. and i think the virus actually just exposes i think a lot about the sort of racist systems and the way the economy is structured to benefit the already strong and do hurt the,
https://archive.org/details/CNNW_20200411_220000_CNN_Newsroom_With_Ana_Cabrera#start/843/end/878,4/11/2020 22:14,CNN,CNN Newsroom With Ana Cabrera,CNNW_20200411_220000_CNN_Newsroom_With_Ana_Cabrera,https://archive.org/download/CNNW_20200411_220000_CNN_Newsroom_With_Ana_Cabrera/CNNW_20200411_220000_CNN_Newsroom_With_Ana_Cabrera.thumbs/CNNW_20200411_220000_CNN_Newsroom_With_Ana_Cabrera_000838.jpg,"disposed to the virus, but a disproportionate amount of african-americans who are getting the virus. are you seeing that intense of a racial disparity at mass",
https://archive.org/details/CNNW_20200411_220000_CNN_Newsroom_With_Ana_Cabrera#start/822/end/857,4/11/2020 22:13,CNN,CNN Newsroom With Ana Cabrera,CNNW_20200411_220000_CNN_Newsroom_With_Ana_Cabrera,https://archive.org/download/CNNW_20200411_220000_CNN_Newsroom_With_Ana_Cabrera/CNNW_20200411_220000_CNN_Newsroom_With_Ana_Cabrera.thumbs/CNNW_20200411_220000_CNN_Newsroom_With_Ana_Cabrera_000808.jpg,"that. we don ppe so we don't expose ourselves, and treat every patient as if they have covid-19. and there's been a lot of talk about the racial disparity. we know no one is biologically",
https://archive.org/details/CNNW_20200411_200000_CNN_Newsroom_With_Ana_Cabrera#start/1956/end/1991,4/11/2020 20:32,CNN,CNN Newsroom With Ana Cabrera,CNNW_20200411_200000_CNN_Newsroom_With_Ana_Cabrera,https://archive.org/download/CNNW_20200411_200000_CNN_Newsroom_With_Ana_Cabrera/CNNW_20200411_200000_CNN_Newsroom_With_Ana_Cabrera.thumbs/CNNW_20200411_200000_CNN_Newsroom_With_Ana_Cabrera_001949.jpg,"how do you deal with that in this time? well, first of all, i'm so glad the messaging is starting to change. people say, why you guys talk about race all the time? the virus is not racist, you're playing the race card. no, we're playing the data card. this is the data card that we're",
https://archive.org/details/MSNBCW_20200411_200000_MSNBC_Live#start/315/end/350,4/11/2020 20:05,MSNBC,MSNBC Live,MSNBCW_20200411_200000_MSNBC_Live,https://archive.org/download/MSNBCW_20200411_200000_MSNBC_Live/MSNBCW_20200411_200000_MSNBC_Live.thumbs/MSNBCW_20200411_200000_MSNBC_Live_000298.jpg,"and why do we talk about reopening the economy? i don't understand. so let's pick up your point about the racial disparities, who is getting the virus and who is dying. the numbers out of houston. the black community makes up",
https://archive.org/details/CNNW_20200411_180000_CNN_Newsroom_With_Fredricka_Whitfield#start/413/end/448,4/11/2020 18:07,CNN,CNN Newsroom With Fredricka Whitfield,CNNW_20200411_180000_CNN_Newsroom_With_Fredricka_Whitfield,https://archive.org/download/CNNW_20200411_180000_CNN_Newsroom_With_Fredricka_Whitfield/CNNW_20200411_180000_CNN_Newsroom_With_Fredricka_Whitfield.thumbs/CNNW_20200411_180000_CNN_Newsroom_With_Fredricka_Whitfield_000388.jpg,"african-americans have been dying from this virus in this state. in fact, some people think it might be higher because the data wasn't as accurate as they thought it would be. there is a racial task force put together. the lieutenant governor will have the first virtual meeting this after nan. we talked to a health care",
https://archive.org/details/MSNBCW_20200411_180000_MSNBC_Live#start/354/end/389,4/11/2020 18:06,MSNBC,MSNBC Live,MSNBCW_20200411_180000_MSNBC_Live,https://archive.org/download/MSNBCW_20200411_180000_MSNBC_Live/MSNBCW_20200411_180000_MSNBC_Live.thumbs/MSNBCW_20200411_180000_MSNBC_Live_000328.jpg,"state as well. for example, in dallas county, 72% of the cases, covid cases that have been hospitalized are african-american or latino. but the problem is that 35% of those cases in dallas county don't have any racial or",
﻿URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet,
https://archive.org/details/CNNW_20200413_160000_Inside_Politics/start/3420#start/3405/end/3440,4/13/2020 16:57,CNNW,Inside Politics/start/3420,CNNW_20200413_160000_Inside_Politics/start/3420,https://archive.org/download/CNNW_20200413_160000_Inside_Politics/CNNW_20200413_160000_Inside_Politics.thumbs/CNNW_20200413_160000_Inside_Politics_000001.jpg,"urgent push to address racial disparity in covid-19 cases dr m roy wilson fmr deputy dir , natl institute on minority health & health disparities",
https://archive.org/details/CNNW_20200413_160000_Inside_Politics/start/3420#start/3405/end/3440,4/13/2020 16:57,CNNW,Inside Politics/start/3420,CNNW_20200413_160000_Inside_Politics/start/3420,https://archive.org/download/CNNW_20200413_160000_Inside_Politics/CNNW_20200413_160000_Inside_Politics.thumbs/CNNW_20200413_160000_Inside_Politics_000001.jpg,urgent push to address racial disparity in covid-19 cases,
https://archive.org/details/CNNW_20200413_160000_Inside_Politics/start/3360#start/3345/end/3380,4/13/2020 16:56,CNNW,Inside Politics/start/3360,CNNW_20200413_160000_Inside_Politics/start/3360,https://archive.org/download/CNNW_20200413_160000_Inside_Politics/CNNW_20200413_160000_Inside_Politics.thumbs/CNNW_20200413_160000_Inside_Politics_000001.jpg,urgent push to address racial disparity in covid-19 cases,
https://archive.org/details/CNNW_20200413_160000_Inside_Politics/start/3360#start/3345/end/3380,4/13/2020 16:56,CNNW,Inside Politics/start/3360,CNNW_20200413_160000_Inside_Politics/start/3360,https://archive.org/download/CNNW_20200413_160000_Inside_Politics/CNNW_20200413_160000_Inside_Politics.thumbs/CNNW_20200413_160000_Inside_Politics_000001.jpg,"urgent push to address racial disparity in covid-19 cases dr m roy wilson president, wayne state university",
https://archive.org/details/CNNW_20200413_160000_Inside_Politics/start/3360#start/3345/end/3380,4/13/2020 16:56,CNNW,Inside Politics/start/3360,CNNW_20200413_160000_Inside_Politics/start/3360,https://archive.org/download/CNNW_20200413_160000_Inside_Politics/CNNW_20200413_160000_Inside_Politics.thumbs/CNNW_20200413_160000_Inside_Politics_000001.jpg,"urgent push to address racial disparity in covid-19 cases dr m roy wilson fmr deputy dir , natl institute on minority health & health disparities",
https://archive.org/details/CNNW_20200413_160000_Inside_Politics/start/3300#start/3285/end/3320,4/13/2020 16:55,CNNW,Inside Politics/start/3300,CNNW_20200413_160000_Inside_Politics/start/3300,https://archive.org/download/CNNW_20200413_160000_Inside_Politics/CNNW_20200413_160000_Inside_Politics.thumbs/CNNW_20200413_160000_Inside_Politics_000001.jpg,"urgent push to address racial disparity in covid-19 cases dr m roy wilson president, wayne state university",
https://archive.org/details/CNNW_20200413_160000_Inside_Politics/start/3240#start/3225/end/3260,4/13/2020 16:54,CNNW,Inside Politics/start/3240,CNNW_20200413_160000_Inside_Politics/start/3240,https://archive.org/download/CNNW_20200413_160000_Inside_Politics/CNNW_20200413_160000_Inside_Politics.thumbs/CNNW_20200413_160000_Inside_Politics_000001.jpg,"urgent push to address racial disparity in covid-19 cases dr m roy wilson president, wayne state university",
https://archive.org/details/CNNW_20200413_160000_Inside_Politics/start/3180#start/3165/end/3200,4/13/2020 16:53,CNNW,Inside Politics/start/3180,CNNW_20200413_160000_Inside_Politics/start/3180,https://archive.org/download/CNNW_20200413_160000_Inside_Politics/CNNW_20200413_160000_Inside_Politics.thumbs/CNNW_20200413_160000_Inside_Politics_000001.jpg,urgent push to address racial disparity in covid-19 cases,
https://archive.org/details/CNNW_20200413_160000_Inside_Politics/start/3180#start/3165/end/3200,4/13/2020 16:53,CNNW,Inside Politics/start/3180,CNNW_20200413_160000_Inside_Politics/start/3180,https://archive.org/download/CNNW_20200413_160000_Inside_Politics/CNNW_20200413_160000_Inside_Politics.thumbs/CNNW_20200413_160000_Inside_Politics_000001.jpg,"urgent push to address racial disparity in covid-19 cases dr m roy wilson president, wayne state university",
https://archive.org/details/CNNW_20200413_160000_Inside_Politics/start/3120#start/3105/end/3140,4/13/2020 16:52,CNNW,Inside Politics/start/3120,CNNW_20200413_160000_Inside_Politics/start/3120,https://archive.org/download/CNNW_20200413_160000_Inside_Politics/CNNW_20200413_160000_Inside_Politics.thumbs/CNNW_20200413_160000_Inside_Politics_000001.jpg,urgent push to address racial disparity in covid-19 cases,
https://archive.org/details/CNNW_20200413_160000_Inside_Politics/start/2820#start/2805/end/2840,4/13/2020 16:47,CNNW,Inside Politics/start/2820,CNNW_20200413_160000_Inside_Politics/start/2820,https://archive.org/download/CNNW_20200413_160000_Inside_Politics/CNNW_20200413_160000_Inside_Politics.thumbs/CNNW_20200413_160000_Inside_Politics_000001.jpg,states working to address racial disparity in covid-19 cases,
https://archive.org/details/MSNBCW_20200412_230000_Kasie_DC/start/3360#start/3345/end/3380,4/12/2020 23:56,MSNBCW,Kasie DC/start/3360,MSNBCW_20200412_230000_Kasie_DC/start/3360,https://archive.org/download/MSNBCW_20200412_230000_Kasie_DC/MSNBCW_20200412_230000_Kasie_DC.thumbs/MSNBCW_20200412_230000_Kasie_DC_000001.jpg,ii coronavirus data shows racial d|spar|ties:,
https://archive.org/details/MSNBCW_20200412_230000_Kasie_DC/start/3300#start/3285/end/3320,4/12/2020 23:55,MSNBCW,Kasie DC/start/3300,MSNBCW_20200412_230000_Kasie_DC/start/3300,https://archive.org/download/MSNBCW_20200412_230000_Kasie_DC/MSNBCW_20200412_230000_Kasie_DC.thumbs/MSNBCW_20200412_230000_Kasie_DC_000001.jpg,1 coronavirus pandemic highlights prevalent i racial ineguities in american s ocey77 d,
https://archive.org/details/MSNBCW_20200412_230000_Kasie_DC/start/3300#start/3285/end/3320,4/12/2020 23:55,MSNBCW,Kasie DC/start/3300,MSNBCW_20200412_230000_Kasie_DC/start/3300,https://archive.org/download/MSNBCW_20200412_230000_Kasie_DC/MSNBCW_20200412_230000_Kasie_DC.thumbs/MSNBCW_20200412_230000_Kasie_DC_000001.jpg,coronavirus data shows racial eparities,
https://archive.org/details/MSNBCW_20200412_230000_Kasie_DC/start/3300#start/3285/end/3320,4/12/2020 23:55,MSNBCW,Kasie DC/start/3300,MSNBCW_20200412_230000_Kasie_DC/start/3300,https://archive.org/download/MSNBCW_20200412_230000_Kasie_DC/MSNBCW_20200412_230000_Kasie_DC.thumbs/MSNBCW_20200412_230000_Kasie_DC_000001.jpg,3 1 coronavirus data shows racial $ @ :,
https://archive.org/details/MSNBCW_20200412_230000_Kasie_DC/start/3300#start/3285/end/3320,4/12/2020 23:55,MSNBCW,Kasie DC/start/3300,MSNBCW_20200412_230000_Kasie_DC/start/3300,https://archive.org/download/MSNBCW_20200412_230000_Kasie_DC/MSNBCW_20200412_230000_Kasie_DC.thumbs/MSNBCW_20200412_230000_Kasie_DC_000001.jpg,| coronavirus data shows racial irting?,
https://archive.org/details/MSNBCW_20200412_230000_Kasie_DC/start/3240#start/3225/end/3260,4/12/2020 23:54,MSNBCW,Kasie DC/start/3240,MSNBCW_20200412_230000_Kasie_DC/start/3240,https://archive.org/download/MSNBCW_20200412_230000_Kasie_DC/MSNBCW_20200412_230000_Kasie_DC.thumbs/MSNBCW_20200412_230000_Kasie_DC_000001.jpg,"1 coronavirus pandemic highlights prevalent h racial ineguities in american $051: 7 ,",
https://archive.org/details/MSNBCW_20200412_230000_Kasie_DC/start/3120#start/3105/end/3140,4/12/2020 23:52,MSNBCW,Kasie DC/start/3120,MSNBCW_20200412_230000_Kasie_DC/start/3120,https://archive.org/download/MSNBCW_20200412_230000_Kasie_DC/MSNBCW_20200412_230000_Kasie_DC.thumbs/MSNBCW_20200412_230000_Kasie_DC_000001.jpg,il coronavirus data shows racial e@ie,
https://archive.org/details/MSNBCW_20200412_230000_Kasie_DC/start/3120#start/3105/end/3140,4/12/2020 23:52,MSNBCW,Kasie DC/start/3120,MSNBCW_20200412_230000_Kasie_DC/start/3120,https://archive.org/download/MSNBCW_20200412_230000_Kasie_DC/MSNBCW_20200412_230000_Kasie_DC.thumbs/MSNBCW_20200412_230000_Kasie_DC_000001.jpg,il coronavirus data shows racial disparities,
https://archive.org/details/MSNBCW_20200412_230000_Kasie_DC/start/3060#start/3045/end/3080,4/12/2020 23:51,MSNBCW,Kasie DC/start/3060,MSNBCW_20200412_230000_Kasie_DC/start/3060,https://archive.org/download/MSNBCW_20200412_230000_Kasie_DC/MSNBCW_20200412_230000_Kasie_DC.thumbs/MSNBCW_20200412_230000_Kasie_DC_000001.jpg,i- coronavirus data shows racial disparities i,
https://archive.org/details/MSNBCW_20200412_210000_PoliticsNation/start/2640#start/2625/end/2660,4/12/2020 21:44,MSNBCW,PoliticsNation/start/2640,MSNBCW_20200412_210000_PoliticsNation/start/2640,https://archive.org/download/MSNBCW_20200412_210000_PoliticsNation/MSNBCW_20200412_210000_PoliticsNation.thumbs/MSNBCW_20200412_210000_PoliticsNation_000001.jpg,il activists demanding racial data on coronavirus deat h21,
https://archive.org/details/MSNBCW_20200412_210000_PoliticsNation/start/1800#start/1785/end/1820,4/12/2020 21:30,MSNBCW,PoliticsNation/start/1800,MSNBCW_20200412_210000_PoliticsNation/start/1800,https://archive.org/download/MSNBCW_20200412_210000_PoliticsNation/MSNBCW_20200412_210000_PoliticsNation.thumbs/MSNBCW_20200412_210000_PoliticsNation_000001.jpg,deaths from covid-19 outbtqeak expose racial inequities ac ross u s h,
https://archive.org/details/MSNBCW_20200412_210000_PoliticsNation/start/960#start/945/end/980,4/12/2020 21:16,MSNBCW,PoliticsNation/start/960,MSNBCW_20200412_210000_PoliticsNation/start/960,https://archive.org/download/MSNBCW_20200412_210000_PoliticsNation/MSNBCW_20200412_210000_PoliticsNation.thumbs/MSNBCW_20200412_210000_PoliticsNation_000001.jpg,14 deaths from covid-19 outerteak 'a expose racial inequities across us a,
https://archive.org/details/MSNBCW_20200412_210000_PoliticsNation/start/840#start/825/end/860,4/12/2020 21:14,MSNBCW,PoliticsNation/start/840,MSNBCW_20200412_210000_PoliticsNation/start/840,https://archive.org/download/MSNBCW_20200412_210000_PoliticsNation/MSNBCW_20200412_210000_PoliticsNation.thumbs/MSNBCW_20200412_210000_PoliticsNation_000001.jpg,m deaths from covid-19 out s a k ' i expose racial inequities across u s v,
https://archive.org/details/MSNBCW_20200412_210000_PoliticsNation/start/360#start/345/end/380,4/12/2020 21:06,MSNBCW,PoliticsNation/start/360,MSNBCW_20200412_210000_PoliticsNation/start/360,https://archive.org/download/MSNBCW_20200412_210000_PoliticsNation/MSNBCW_20200412_210000_PoliticsNation.thumbs/MSNBCW_20200412_210000_PoliticsNation_000001.jpg,1 deaths from covid-19 cute rear expose racial inequities across u -i,
